game_id,game_date,game_name,sport,league,home_team,away_team,player_1,player_2,event_name,player_names,market_id,market_type,market_display_name,outcome_id,outcome_type,outcome_display_name,has_alt,odd_timestamp,spread,american_odds,book
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,26306b5eaf576505,OVER_UNDER,Total,8dceed93f5a8b0e4,UNDER,Under,True,2025-06-09T21:29:01.225407,2.5,102.0,BOVADA
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,26306b5eaf576505,OVER_UNDER,Total,93efcb21f62714a6,OVER,Over,True,2025-06-09T21:31:00.559917,2.5,-120.0,HARDROCK
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,28c4524456ecc9f7,SPREAD,Spread,44f5ecb6dc486de2,AWAY_COVERS,FC Cincinnati,True,2025-06-09T21:31:12.642156,0.0,-130.0,BODOG
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,28c4524456ecc9f7,SPREAD,Spread,daeaf028bba4cf7f,HOME_COVERS,Montreal,True,2025-06-09T21:31:12.642156,-0.0,110.0,BODOG
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,4a0ff6e293f4f101,MONEYLINE,Moneyline,18d4a532061245bf,AWAY_WINS,FC Cincinnati,False,2025-06-09T21:31:00.559917,0.0,135.0,HARDROCK
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,4a0ff6e293f4f101,MONEYLINE,Moneyline,429a0a8e49d5b6a2,HOME_WINS,Montreal,False,2025-06-09T21:31:12.642156,0.0,180.0,BODOG
02e3d3d5ae5323fc,2025-06-25T23:30:00+00:00,FC Cincinnati v Montreal,Soccer,MLS,Montreal,FC Cincinnati,,,,,4a0ff6e293f4f101,MONEYLINE,Moneyline,59d337c41f8b1228,DRAW,Draw,False,2025-06-09T21:31:00.559917,0.0,240.0,HARDROCK
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,39058baa1a62e520,MONEYLINE,Moneyline,1dcd9b3b210e748f,AWAY_WINS,San Jose,False,2025-06-09T21:29:12.806389,0.0,185.0,BODOG
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,39058baa1a62e520,MONEYLINE,Moneyline,547658a02b735675,HOME_WINS,FC Dallas,False,2025-06-09T21:29:12.806389,0.0,130.0,BODOG
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,39058baa1a62e520,MONEYLINE,Moneyline,e1aa3aff18814249,DRAW,Draw,False,2025-06-09T21:31:02.393984,0.0,250.0,HARDROCK
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,709f419a117deb62,SPREAD,Spread,7270a967b9bfdec3,HOME_COVERS,FC Dallas,True,2025-06-09T21:30:57.060922,-0.0,-138.0,BOVADA
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,709f419a117deb62,SPREAD,Spread,cb2ed3f266022604,AWAY_COVERS,San Jose,True,2025-06-09T21:30:57.060922,0.0,114.0,BOVADA
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,8ad5543278054a39,OVER_UNDER,Total,913bc546dc36bd3f,OVER,Over,True,2025-06-09T21:30:57.060922,3.0,110.0,BOVADA
0379287dc1a41794,2025-06-26T00:30:00+00:00,San Jose v FC Dallas,Soccer,MLS,FC Dallas,San Jose,,,,,8ad5543278054a39,OVER_UNDER,Total,b5cb5923df3f568a,UNDER,Under,True,2025-06-09T21:30:57.060922,3.0,-130.0,BOVADA
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,35b92f34906a199a,SPREAD,Spread,7686099812d21ad3,HOME_COVERS,Philadelphia,True,2025-06-09T21:31:13.401012,-0.5,-125.0,BOVADA
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,35b92f34906a199a,SPREAD,Spread,af3017502dd4766c,AWAY_COVERS,Charlotte FC,True,2025-06-09T21:30:25.874021,0.75,-111.0,PINNY
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,6558a62618aaea7c,MONEYLINE,Moneyline,013a10494a25e2cb,DRAW,Draw,False,2025-06-09T21:31:02.792184,0.0,320.0,BETRIVERS
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,6558a62618aaea7c,MONEYLINE,Moneyline,0ec9bb5ee8115784,HOME_WINS,Philadelphia,False,2025-06-09T21:28:34.514040,0.0,-130.0,ESPN
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,6558a62618aaea7c,MONEYLINE,Moneyline,3d9fb40d322b2263,AWAY_WINS,Charlotte FC,False,2025-06-09T21:30:01.935935,0.0,380.0,CAESARS
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,6b4e6de3eca86b16,OVER_UNDER,Total,549e222f62b4c068,OVER,Over,True,2025-06-09T21:30:01.935935,2.5,-150.0,CAESARS
054c462fd897aa76,2025-06-14T23:30:00+00:00,Charlotte FC v Philadelphia,Soccer,MLS,Philadelphia,Charlotte FC,,,,,6b4e6de3eca86b16,OVER_UNDER,Total,aa7bd6116f97f938,UNDER,Under,True,2025-06-09T21:30:31.924916,2.5,135.0,FANATICS
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,698dd77e1b889783,MONEYLINE,Moneyline,0bf0b7790ff1e742,DRAW,Draw,False,2025-06-09T21:30:20.727695,0.0,271.0,BETONLINE
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,698dd77e1b889783,MONEYLINE,Moneyline,2cdc94e40186eca6,AWAY_WINS,FC Dallas,False,2025-06-09T21:29:59.977473,0.0,260.0,CAESARS
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,698dd77e1b889783,MONEYLINE,Moneyline,cd0e0ac4adce69ee,HOME_WINS,Sporting KC,False,2025-06-09T21:29:59.977473,0.0,100.0,CAESARS
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,74c151b9fc483069,SPREAD,Spread,1ade27bf8e10a919,AWAY_COVERS,FC Dallas,True,2025-06-09T21:30:22.263392,0.5,-116.0,PINNY
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,74c151b9fc483069,SPREAD,Spread,3e748141dfcd7ee8,HOME_COVERS,Sporting KC,True,2025-06-09T21:31:03.569717,-0.5,102.0,BODOG
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,8e82becc844aecde,OVER_UNDER,Total,c2e7368d10c8652e,OVER,Over,True,2025-06-09T21:31:03.569717,2.5,-134.0,BODOG
05eb61fb8c62f108,2025-06-15T00:30:00+00:00,FC Dallas v Sporting KC,Soccer,MLS,Sporting KC,FC Dallas,,,,,8e82becc844aecde,OVER_UNDER,Total,f81b45fd4789b5a6,UNDER,Under,True,2025-06-09T21:31:10.781817,2.5,114.0,BETRIVERS
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,58c20168de970212,MONEYLINE,Moneyline,7d704a6c31eece8a,DRAW,Draw,False,2025-06-09T21:31:05.564901,0.0,230.0,HARDROCK
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,58c20168de970212,MONEYLINE,Moneyline,bdc161ca74196525,AWAY_WINS,LA Galaxy,False,2025-06-09T21:31:11.430361,0.0,170.0,BODOG
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,58c20168de970212,MONEYLINE,Moneyline,df335bedff33344b,HOME_WINS,Colorado,False,2025-06-09T21:31:11.430361,0.0,150.0,BODOG
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,8585547d73b897a4,OVER_UNDER,Total,3f0616cd98a3f779,OVER,Over,True,2025-06-09T21:31:11.430361,2.5,-132.0,BODOG
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,8585547d73b897a4,OVER_UNDER,Total,4726b0142dad0dc8,UNDER,Under,True,2025-06-09T21:31:11.430361,2.5,111.0,BODOG
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,948ce98381ab03a0,SPREAD,Spread,26d1445d4e206203,HOME_COVERS,Colorado,True,2025-06-09T21:31:11.430361,-0.0,-118.0,BODOG
0d63811f6571de47,2025-06-26T01:30:00+00:00,LA Galaxy v Colorado,Soccer,MLS,Colorado,LA Galaxy,,,,,948ce98381ab03a0,SPREAD,Spread,3af1091a89d70fea,AWAY_COVERS,LA Galaxy,True,2025-06-09T21:31:11.430361,0.0,-102.0,BODOG
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,5f4db7a9a41b1aed,SPREAD,Spread,9c90f590bb0b3ba6,HOME_COVERS,Portland,True,2025-06-09T21:30:39.826006,-0.5,-118.0,BETONLINE
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,5f4db7a9a41b1aed,SPREAD,Spread,f234a60e16bb3d32,AWAY_COVERS,San Jose,True,2025-06-09T21:30:26.477224,0.75,-114.0,PINNY
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,a766b356a1845cad,MONEYLINE,Moneyline,08917e90833392f8,DRAW,Draw,False,2025-06-09T21:30:26.064429,0.0,320.0,BETWHALE
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,a766b356a1845cad,MONEYLINE,Moneyline,2513c0c34161b9ca,AWAY_WINS,San Jose,False,2025-06-09T21:30:21.832113,0.0,320.0,CAESARS
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,a766b356a1845cad,MONEYLINE,Moneyline,bb38cc51e359c63b,HOME_WINS,Portland,False,2025-06-09T21:30:39.826006,0.0,-118.0,BETONLINE
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,d70291bc1cc9d5e3,OVER_UNDER,Total,1e7d510aa3dabb26,OVER,Over,True,2025-06-09T21:30:58.776631,3.5,123.0,BETRIVERS
142aeaf58ac06dc5,2025-06-14T02:30:00+00:00,San Jose v Portland,Soccer,MLS,Portland,San Jose,,,,,d70291bc1cc9d5e3,OVER_UNDER,Total,2e8b9bed8150404c,UNDER,Under,True,2025-06-09T21:30:55.740242,3.5,-134.0,BOVADA
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,4943f3a1c77bdf35,SPREAD,Spread,8e54f0a6bf41e85c,AWAY_COVERS,Orlando,True,2025-06-09T21:30:34.823119,0.0,-140.0,BODOG
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,4943f3a1c77bdf35,SPREAD,Spread,c6754bbd2739dd61,HOME_COVERS,Colorado,True,2025-06-09T21:31:20.777169,0.25,-117.0,BETRIVERS
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,837dd1f09b277223,OVER_UNDER,Total,08d0eda8325bd0a8,OVER,Over,True,2025-06-09T21:31:08.511224,2.5,-150.0,FANATICS
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,837dd1f09b277223,OVER_UNDER,Total,0aa9effea8cc62ff,UNDER,Under,True,2025-06-09T21:31:19.254121,2.75,101.0,PINNY
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,ee877d3b14466d46,MONEYLINE,Moneyline,a9d15972cf995d32,HOME_WINS,Colorado,False,2025-06-09T21:29:57.434470,0.0,200.0,CAESARS
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,ee877d3b14466d46,MONEYLINE,Moneyline,c18ace9dcca885e7,AWAY_WINS,Orlando,False,2025-06-09T21:31:19.254121,0.0,132.0,PINNY
226df1ea830bc8a0,2025-06-15T01:30:00+00:00,Orlando v Colorado,Soccer,MLS,Colorado,Orlando,,,,,ee877d3b14466d46,MONEYLINE,Moneyline,fe348107c541fc95,DRAW,Draw,False,2025-06-09T21:31:20.777169,0.0,275.0,BETRIVERS
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,5877f75f8bc8f5e0,OVER_UNDER,Total,70bc2816e497ff41,UNDER,Under,True,2025-06-09T21:31:15.942556,2.5,-105.0,BODOG
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,5877f75f8bc8f5e0,OVER_UNDER,Total,f60bb1405ac317a8,OVER,Over,True,2025-06-09T21:31:15.942556,2.5,-115.0,BODOG
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,a21cd280ac7b96d3,SPREAD,Spread,eaf9ceaa4318e3b3,HOME_COVERS,Toronto,True,2025-06-09T21:29:39.214264,0.5,-145.0,BOVADA
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,a21cd280ac7b96d3,SPREAD,Spread,f26c3e442da558ab,AWAY_COVERS,NY Red Bulls,True,2025-06-09T21:29:39.214264,-0.5,120.0,BOVADA
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,e9eebd0bdd010ac0,MONEYLINE,Moneyline,7281ec1446ba05e2,DRAW,Draw,False,2025-06-09T21:31:02.063032,0.0,220.0,HARDROCK
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,e9eebd0bdd010ac0,MONEYLINE,Moneyline,a8a1bb3671c7b1e9,AWAY_WINS,NY Red Bulls,False,2025-06-09T21:31:15.942556,0.0,120.0,BODOG
26c8e4031f71ec5f,2025-06-25T23:30:00+00:00,NY Red Bulls v Toronto,Soccer,MLS,Toronto,NY Red Bulls,,,,,e9eebd0bdd010ac0,MONEYLINE,Moneyline,b55fee3f06daf4d7,HOME_WINS,Toronto,False,2025-06-09T21:31:02.063032,0.0,230.0,HARDROCK
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,61498695f66c84fb,MONEYLINE,Moneyline,00be0648638cf758,AWAY_WINS,Algeria,False,2025-06-09T21:30:46.613858,0.0,340.0,BETRIVERS
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,61498695f66c84fb,MONEYLINE,Moneyline,0cfb8b8fb93b866b,DRAW,Draw,False,2025-06-09T21:30:46.613858,0.0,295.0,BETRIVERS
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,61498695f66c84fb,MONEYLINE,Moneyline,773fd7776fda6e0f,HOME_WINS,Sweden,False,2025-06-09T21:30:32.833775,0.0,-115.0,FANATICS
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,a3dc1d917dd0a89b,SPREAD,Spread,176eb00b43a5169c,HOME_COVERS,Sweden,True,2025-06-09T21:30:03.360781,-0.5,-115.0,CAESARS
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,a3dc1d917dd0a89b,SPREAD,Spread,b9a1c844abaa96fc,AWAY_COVERS,Algeria,True,2025-06-09T21:30:24.665736,0.5,104.0,PINNY
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,bea94ba1e9e51d0e,OVER_UNDER,Total,47dab2c210a0d23a,OVER,Over,True,2025-06-09T21:30:46.613858,2.5,-113.0,BETRIVERS
27426b34ddc04a90,2025-06-10T17:00:00+00:00,Algeria v Sweden,Soccer,International Friendlies,Sweden,Algeria,,,,,bea94ba1e9e51d0e,OVER_UNDER,Total,8a55f8cec773529f,UNDER,Under,True,2025-06-09T21:30:31.706981,2.75,-117.0,BETONLINE
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,323c836a1b190d5c,SPREAD,Spread,1a5f3942460bb660,HOME_COVERS,Chicago,True,2025-06-09T21:30:27.976568,-0.0,-125.0,PINNY
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,323c836a1b190d5c,SPREAD,Spread,a32e5bfdc856a786,AWAY_COVERS,Nashville SC,True,2025-06-09T21:29:27.854907,0.0,110.0,BODOG
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,c5669f188cde75aa,OVER_UNDER,Total,1a19eb40a9530cc7,OVER,Over,True,2025-06-09T21:30:38.566661,3.0,-108.0,BETONLINE
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,c5669f188cde75aa,OVER_UNDER,Total,972747cda5266c1c,UNDER,Under,True,2025-06-09T21:31:01.182051,3.0,-108.0,BOVADA
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,f39c32e71a499a19,MONEYLINE,Moneyline,9e309b485624cdf6,HOME_WINS,Chicago,False,2025-06-09T21:30:38.566661,0.0,144.0,BETONLINE
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,f39c32e71a499a19,MONEYLINE,Moneyline,c32a09ce72014f10,DRAW,Draw,False,2025-06-09T21:30:16.777686,0.0,280.0,BETRIVERS
2c52b10f74d5ac10,2025-06-15T00:30:00+00:00,Nashville SC v Chicago,Soccer,MLS,Chicago,Nashville SC,,,,,f39c32e71a499a19,MONEYLINE,Moneyline,fb0d8adf72ac4159,AWAY_WINS,Nashville SC,False,2025-06-09T21:30:38.566661,0.0,180.0,BETONLINE
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,4aedf69d86ebbafa,MONEYLINE,Moneyline,351cd96684f318c8,DRAW,Draw,False,2025-06-09T21:30:25.946992,0.0,281.0,BETWHALE
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,4aedf69d86ebbafa,MONEYLINE,Moneyline,9b3051eb7ea671ff,AWAY_WINS,Atlanta,False,2025-06-09T21:30:22.538492,0.0,270.0,CAESARS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,4aedf69d86ebbafa,MONEYLINE,Moneyline,c27ab3268a3df9ed,HOME_WINS,NYCFC,False,2025-06-09T21:30:56.863422,0.0,-104.0,BETRIVERS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,531d58e78f26286f,OVER_UNDER,Total,85a93e3bfb8ae840,UNDER,Under,True,2025-06-09T21:30:21.957222,2.75,103.0,PINNY
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,531d58e78f26286f,OVER_UNDER,Total,9d19f9d619a924d8,OVER,Over,True,2025-06-09T21:30:22.538492,2.5,-150.0,CAESARS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,e92962b7ed9db90d,SPREAD,Spread,439232eb46128ff4,HOME_COVERS,NYCFC,True,2025-06-09T21:30:21.957222,-0.5,-103.0,PINNY
